SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
3222F - BEAUTY LIQUID SOAP PUMP,3222 - BEAUTY LIQUID SOAP,PERSONAL CARE,1.1,1.97,0.7909,19.5,48.67,1.4959,1.0,1.07,0.07,68131.0,111685.0,0.6393,68131.0,119503.0,0.754,39.0,137.0,2.5128
3223B - HEALTHY LIQUID SOAP BTL 100-250ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.06,1.03,-0.0283,91.5,69.33,-0.2423,1.03,1.03,0.0,17332.0,16811.0,-0.0301,17852.0,17315.0,-0.0301,178.0,201.0,0.1292
3223C - HEALTHY LIQUID SOAP REF 200-250ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.0,,,0.5,,,1.0,,,34000.0,,,34000.0,,,1.0,,
3223D - HEALTHY LIQUID SOAP 300-600ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.41,1.32,-0.0638,1801.5,1539.67,-0.1453,1.3,1.43,0.1,33161.0,30567.0,-0.0782,43109.0,43711.0,0.014,2770.0,3225.0,0.1643
3223E - ANTISEPTIC LIQUID,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.03,1.08,0.0485,36.0,41.0,0.1389,1.04,1.14,0.0962,42218.0,46465.0,0.1006,43907.0,52970.0,0.2064,69.0,108.0,0.5652
3223F - HEALTHY LIQUID SOAP PUMP,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.0,1.0,0.0,11.0,18.33,0.6664,1.0,1.04,0.04,59545.0,59673.0,0.0021,59545.0,62060.0,0.0422,22.0,53.0,1.4091
3223G - HEALTHY LIQUID SOAP 700 - 1000ML,3223 - HEALTHY LIQUID SOAP,PERSONAL CARE,1.14,1.17,0.0263,422.5,396.33,-0.0619,1.21,1.26,0.0413,49475.0,51255.0,0.036,59865.0,64581.0,0.0788,699.0,941.0,0.3462
3224A - FEMININ HYGIENE SOAP,3224 - FEMININ HYGIENE,PERSONAL CARE,1.04,1.04,0.0,152.5,142.0,-0.0689,1.08,1.12,0.037,21045.0,22127.0,0.0514,22729.0,24782.0,0.0903,283.0,379.0,0.3392
3225A - HAND SOAP BOTTLE,3225 - HAND SOAP,PERSONAL CARE,1.14,1.1,-0.0351,28.5,33.0,0.1579,1.04,1.03,-0.0096,23468.0,22140.0,-0.0566,24407.0,22804.0,-0.0657,55.0,96.0,0.7455
3225B - HAND SOAP REFFIL,3225 - HAND SOAP,PERSONAL CARE,1.4,1.48,0.0571,232.5,274.0,0.1785,1.2,1.32,0.1,19107.0,15641.0,-0.1814,22928.0,20646.0,-0.0995,388.0,621.0,0.6005
3226A - MEN SOAP BOTTLE,3226 - MEN SOAP,PERSONAL CARE,2.0,1.0,-0.5,0.5,0.33,-0.34,1.0,1.0,0.0,51800.0,26900.0,-0.4807,51800.0,26900.0,-0.4807,1.0,1.0,0.0
3231A - WOMEN DEO ROLL ON,3231 - WOMEN DEO,PERSONAL CARE,1.18,1.23,0.0424,1105.5,1063.67,-0.0378,1.13,1.19,0.0531,24335.0,25049.0,0.0293,27499.0,29808.0,0.084,1951.0,2674.0,0.3706
3231B - WOMEN DEO STICK,3231 - WOMEN DEO,PERSONAL CARE,1.05,1.1,0.0476,10.5,3.33,-0.6829,1.05,1.0,-0.0476,21143.0,33150.0,0.5679,22200.0,33150.0,0.4932,20.0,10.0,-0.5
3231C - WOMEN DEO AEROSOL,3231 - WOMEN DEO,PERSONAL CARE,,1.0,,,1.0,,,1.0,,,62567.0,,,62567.0,,,3.0,
3232A - WOMEN PARFUME & EDT,3232 - WOMEN PARFUME & EDT,PERSONAL CARE,1.04,1.06,0.0192,532.0,589.67,0.1084,1.12,1.2,0.0714,44358.0,43937.0,-0.0095,49681.0,52724.0,0.0613,950.0,1479.0,0.5568
3233A - WOMEN BODY SPRAY,3233 - WOMEN BODY SPRAY,PERSONAL CARE,1.07,1.06,-0.0093,111.0,103.0,-0.0721,1.12,1.26,0.125,25841.0,25791.0,-0.0019,28942.0,32497.0,0.1228,199.0,245.0,0.2312
3234A - WOMEN COLOGNE 50-100ML,3234 - WOMEN COLOGNE,PERSONAL CARE,1.13,1.22,0.0796,253.0,309.33,0.2226,1.13,1.2,0.0619,17097.0,19503.0,0.1407,19320.0,23404.0,0.2114,449.0,774.0,0.7238
3234B - WOMEN COLOGNE 120-200ML,3234 - WOMEN COLOGNE,PERSONAL CARE,1.02,1.05,0.0294,40.5,20.67,-0.4896,1.03,1.02,-0.0097,28669.0,29518.0,0.0296,29529.0,30108.0,0.0196,79.0,61.0,-0.2278
3235A - MEN DEO ROLL ON,3235 - MEN DEO ROLL ON,PERSONAL CARE,1.17,1.27,0.0855,681.5,726.33,0.0658,1.11,1.21,0.0901,24676.0,25885.0,0.049,27390.0,31321.0,0.1435,1231.0,1794.0,0.4574
3237A - MEN BODY SPRAY,3237 - MEN BODY SPRAY,PERSONAL CARE,1.05,1.09,0.0381,101.5,100.67,-0.0082,1.13,1.17,0.0354,29243.0,29313.0,0.0024,33045.0,34296.0,0.0379,179.0,258.0,0.4413
3238A - MEN COLOGNE 50-100ML,3238 - MEN COLOGNE,PERSONAL CARE,1.08,1.17,0.0833,31.5,42.33,0.3438,1.09,1.22,0.1193,18587.0,20496.0,0.1027,20260.0,25005.0,0.2342,58.0,104.0,0.7931
3239A - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,PERSONAL CARE,1.05,1.05,0.0,254.5,258.33,0.015,1.14,1.19,0.0439,39949.0,38584.0,-0.0342,45542.0,45915.0,0.0082,445.0,652.0,0.4652
3240A - FACE SUNSCREEN,3240 - SUNSCREEN,PERSONAL CARE,1.09,1.1,0.0092,393.5,432.0,0.0978,1.11,1.18,0.0631,45401.0,46444.0,0.023,50395.0,54804.0,0.0875,709.0,1101.0,0.5529
3241A - FACIAL WASH SOAP WOMEN 20-60G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.03,1.03,0.0,305.0,340.67,0.117,1.11,1.21,0.0901,28311.0,29003.0,0.0244,31425.0,35094.0,0.1168,550.0,842.0,0.5309
3241B - FACIAL WASH SOAP WOMEN 70-125G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.26,1.39,0.1032,1197.5,1314.33,0.0976,1.18,1.37,0.161,46034.0,52401.0,0.1383,54320.0,71789.0,0.3216,2028.0,2876.0,0.4181
3241C - FACIAL WASH SOAP WOMEN 150-250G,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.0,1.07,0.07,20.0,18.0,-0.1,1.0,1.06,0.06,69567.0,79965.0,0.1495,69567.0,84763.0,0.2184,40.0,51.0,0.275
3241D - FACIAL CLEANSER PAPER,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.02,1.08,0.0588,26.0,19.67,-0.2435,1.04,1.05,0.0096,21637.0,19808.0,-0.0845,22502.0,20798.0,-0.0757,50.0,56.0,0.12
3241E - FACIAL BAR SOAP,3241 - FACIAL WASH SOAP,PERSONAL CARE,1.14,1.12,-0.0175,246.0,219.67,-0.107,1.25,1.31,0.048,23621.0,23438.0,-0.0077,29526.0,30704.0,0.0399,393.0,504.0,0.2824
3242A - FACIAL CLEANSER MILK,3242 - FACIAL CLEANSER MILK,PERSONAL CARE,1.03,1.01,-0.0194,81.5,87.33,0.0715,1.04,1.07,0.0288,17906.0,17219.0,-0.0384,18622.0,18424.0,-0.0106,157.0,244.0,0.5541
3243A - FACIAL CLEANSER TONIC,3243 - FACIAL CLEANSER TONIC,PERSONAL CARE,1.07,1.04,-0.028,138.5,142.0,0.0253,1.06,1.11,0.0472,22811.0,21787.0,-0.0449,24180.0,24184.0,0.0002,262.0,383.0,0.4618
3244B - MICELLAR WATER,3244 - CLEANSER,PERSONAL CARE,1.04,1.06,0.0192,345.0,366.33,0.0618,1.09,1.19,0.0917,39661.0,40509.0,0.0214,43230.0,48206.0,0.1151,631.0,927.0,0.4691
3245A - MOISTURIZER 10-25G,3245 - MOISTURIZER,PERSONAL CARE,1.17,1.28,0.094,127.5,120.67,-0.0536,1.11,1.19,0.0721,40255.0,45510.0,0.1305,44683.0,54157.0,0.212,229.0,303.0,0.3231
3245B - MOISTURIZER 30-60G,3245 - MOISTURIZER,PERSONAL CARE,1.06,1.08,0.0189,249.0,280.33,0.1258,1.12,1.29,0.1518,48785.0,65884.0,0.3505,54639.0,84990.0,0.5555,446.0,650.0,0.4574
3245C - MOISTURIZER 75-100G,3245 - MOISTURIZER,PERSONAL CARE,1.0,1.12,0.12,9.5,5.33,-0.4389,1.0,1.07,0.07,36842.0,42494.0,0.1534,36842.0,45469.0,0.2342,19.0,15.0,-0.2105
3246A - PEEL MASK,3246 - FACE MASK,PERSONAL CARE,1.02,1.04,0.0196,54.5,51.33,-0.0582,1.02,1.03,0.0098,38928.0,46561.0,0.1961,39707.0,47958.0,0.2078,107.0,149.0,0.3925
3246B - SHEET MASK,3246 - FACE MASK,PERSONAL CARE,4.33,4.29,-0.0092,1.5,2.33,0.5533,1.0,1.17,0.17,25667.0,33557.0,0.3074,25667.0,39262.0,0.5297,3.0,6.0,1.0
3247A - ANTI ACNE,3247 - ANTI ACNE,PERSONAL CARE,1.0,1.0,0.0,6.5,8.0,0.2308,1.0,1.14,0.14,40123.0,37108.0,-0.0751,40123.0,42303.0,0.0543,13.0,21.0,0.6154
3247B - ANTI ACNE PLESTER,3247 - ANTI ACNE,PERSONAL CARE,1.3,1.24,-0.0462,107.5,125.33,0.1659,1.25,1.32,0.056,26290.0,24420.0,-0.0711,32862.0,32234.0,-0.0191,172.0,284.0,0.6512
3248A - MEN FACIAL WASH SOAP 40-90G,3248 - MEN FACIAL FOAM SOAP,PERSONAL CARE,1.18,1.0,-0.1525,32.5,13.0,-0.6,1.05,1.0,-0.0476,34511.0,30567.0,-0.1143,36237.0,30567.0,-0.1565,62.0,39.0,-0.371
3248B - MEN FACIAL WASH SOAP 100-150G,3248 - MEN FACIAL FOAM SOAP,PERSONAL CARE,1.06,1.08,0.0189,507.5,486.0,-0.0424,1.2,1.23,0.025,44680.0,45675.0,0.0223,53616.0,56180.0,0.0478,849.0,1185.0,0.3958
3249A - SERUM ESSENCE,3249 - SERUM ESSENCE,PERSONAL CARE,1.1,1.14,0.0364,89.5,107.0,0.1955,1.14,1.27,0.114,37596.0,52121.0,0.3863,42859.0,66194.0,0.5445,157.0,253.0,0.6115
3251A - BODY LOTION 100-150ML,3251 - BODY LOTION,PERSONAL CARE,1.0,1.01,0.01,21.5,26.0,0.2093,1.05,1.04,-0.0095,26007.0,22981.0,-0.1164,27307.0,23900.0,-0.1248,41.0,75.0,0.8293
3251B - BODY LOTION 180-250ML,3251 - BODY LOTION,PERSONAL CARE,1.14,1.15,0.0088,603.0,640.67,0.0625,1.12,1.18,0.0536,25731.0,25402.0,-0.0128,28819.0,29974.0,0.0401,1080.0,1634.0,0.513
3251C - BODY LOTION 300-600ML,3251 - BODY LOTION,PERSONAL CARE,1.26,1.26,0.0,247.0,271.0,0.0972,1.07,1.11,0.0374,23734.0,23991.0,0.0108,25395.0,26630.0,0.0486,462.0,730.0,0.5801
3251E - BODY MASSAGE,3251 - BODY LOTION,PERSONAL CARE,1.03,1.02,-0.0097,97.5,99.0,0.0154,1.04,1.09,0.0481,26206.0,25411.0,-0.0303,27254.0,27698.0,0.0163,188.0,272.0,0.4468
3251F - BODY TREATMENT,3251 - BODY LOTION,PERSONAL CARE,1.05,1.05,0.0,30.5,37.33,0.2239,1.0,1.01,0.01,50759.0,48534.0,-0.0438,50759.0,49019.0,-0.0343,61.0,111.0,0.8197
3252A - BODY SERUM 100-150ML,3252 - BODY SERUM,PERSONAL CARE,1.04,1.04,0.0,34.5,32.67,-0.053,1.05,1.05,0.0,35507.0,36959.0,0.0409,37282.0,38807.0,0.0409,66.0,93.0,0.4091
3252B - BODY SERUM 180-250ML,3252 - BODY SERUM,PERSONAL CARE,1.09,1.16,0.0642,247.0,345.0,0.3968,1.1,1.15,0.0455,46773.0,49038.0,0.0484,51450.0,56394.0,0.0961,451.0,898.0,0.9911
3252C - BODY SERUM 300-600ML,3252 - BODY SERUM,PERSONAL CARE,1.0,2.0,1.0,0.5,0.33,-0.34,1.0,1.0,0.0,65500.0,127500.0,0.9466,65500.0,127500.0,0.9466,1.0,1.0,0.0
3253A - BODY SCRUB,3253 - BODY SCRUB,PERSONAL CARE,1.06,1.06,0.0,254.5,254.67,0.0007,1.14,1.16,0.0175,21002.0,21523.0,0.0248,23942.0,24967.0,0.0428,445.0,657.0,0.4764
3257A - SUNBLOCK,3257 - SUNBLOCK,PERSONAL CARE,1.0,1.0,0.0,0.5,0.67,0.34,1.0,1.0,0.0,53900.0,58300.0,0.0816,53900.0,58300.0,0.0816,1.0,2.0,1.0
3261A - FOUNDATION,3261 - FOUNDATION,PERSONAL CARE,1.0,1.18,0.18,18.5,20.67,0.1173,1.03,1.05,0.0194,49559.0,90713.0,0.8304,51046.0,95249.0,0.8659,36.0,59.0,0.6389
3262A - COMPACT POWDER,3262 - COMPACT POWDER,PERSONAL CARE,1.13,1.19,0.0531,37.5,33.33,-0.1112,1.07,1.15,0.0748,33013.0,28454.0,-0.1381,35324.0,32722.0,-0.0737,70.0,87.0,0.2429
3262B - REFFIL COMPACT POWDER,3262 - COMPACT POWDER,PERSONAL CARE,1.03,1.04,0.0097,19.0,15.33,-0.1932,1.03,1.02,-0.0097,37221.0,39928.0,0.0727,38338.0,40727.0,0.0623,37.0,45.0,0.2162
3262C - LOOSE POWDER,3262 - COMPACT POWDER,PERSONAL CARE,1.15,1.02,-0.113,20.0,14.0,-0.3,1.0,1.0,0.0,36512.0,32912.0,-0.0986,36512.0,32912.0,-0.0986,40.0,42.0,0.05
3264A - EYE,3264 - EYE,PERSONAL CARE,1.05,1.1,0.0476,30.5,30.0,-0.0164,1.07,1.11,0.0374,63949.0,50832.0,-0.2051,68425.0,56424.0,-0.1754,57.0,81.0,0.4211
3265A - LIPS,3265 - LIPS,PERSONAL CARE,1.08,1.09,0.0093,32.5,30.0,-0.0769,1.0,1.03,0.03,49897.0,54144.0,0.0851,49897.0,55768.0,0.1177,65.0,87.0,0.3385
3265B - LIP BALM,3265 - LIPS,PERSONAL CARE,1.04,1.05,0.0096,81.5,86.67,0.0634,1.03,1.07,0.0388,35144.0,35119.0,-0.0007,36198.0,37577.0,0.0381,158.0,243.0,0.538
3266A - NAIL,3266 - NAIL,PERSONAL CARE,3.0,1.0,-0.6667,0.5,0.33,-0.34,1.0,1.0,0.0,91500.0,33900.0,-0.6295,91500.0,33900.0,-0.6295,1.0,1.0,0.0
3281A - RAZOR,3281 - RAZOR,PERSONAL CARE,1.0,1.06,0.06,16.0,10.33,-0.3544,1.0,1.07,0.07,28741.0,38116.0,0.3262,28741.0,40784.0,0.419,32.0,29.0,-0.0938
3282A - DISPOSABLE RAZOR,3282 - DISPOSABLE RAZOR,PERSONAL CARE,1.05,1.05,0.0,382.0,379.0,-0.0079,1.06,1.1,0.0377,19269.0,19814.0,0.0283,20425.0,21795.0,0.0671,718.0,1031.0,0.4359
3283A - REFILL RAZOR,3283 - REFILL RAZOR,PERSONAL CARE,1.06,1.0,-0.0566,26.5,34.0,0.283,1.04,1.05,0.0096,26779.0,25483.0,-0.0484,27850.0,26757.0,-0.0392,51.0,97.0,0.902
3284A - SHAVING CARE,3284 - SHAVING CARE,PERSONAL CARE,1.0,1.0,0.0,3.5,3.67,0.0486,1.17,1.0,-0.1453,46971.0,52082.0,0.1088,54956.0,52082.0,-0.0523,6.0,11.0,0.8333
3331A - BEAUTY COTTON,3331 - BEAUTY COTTON,PERSONAL CARE,1.05,1.06,0.0095,863.0,840.0,-0.0267,1.1,1.18,0.0727,12512.0,12033.0,-0.0383,13763.0,14199.0,0.0317,1568.0,2136.0,0.3622
4271A - BATHROOM ACCESSORIES,4271 - BATHROOM ACCESSORIES,PERSONAL CARE,1.02,1.01,-0.0098,43.5,34.67,-0.203,1.01,1.02,0.0099,16982.0,17535.0,0.0326,17152.0,17886.0,0.0428,86.0,102.0,0.186
3321A - SANITARY NAPKINS WINGS 5-9S,3321 - SANITARY NAPKINS WINGS,SANITARY ADULT,2.0,1.0,-0.5,1.0,0.33,-0.67,1.0,1.0,0.0,78000.0,39000.0,-0.5,78000.0,39000.0,-0.5,2.0,1.0,-0.5
3321B - SANITARY NAPKINS WINGS 10-19S,3321 - SANITARY NAPKINS WINGS,SANITARY ADULT,1.1,1.09,-0.0091,1285.0,1335.33,0.0392,1.14,1.2,0.0526,24105.0,24017.0,-0.0037,27480.0,28820.0,0.0488,2264.0,3338.0,0.4744
3321C - SANITARY NAPKINS WINGS 20-30S,3321 - SANITARY NAPKINS WINGS,SANITARY ADULT,1.08,1.08,0.0,1546.0,1645.67,0.0645,1.11,1.19,0.0721,23620.0,23904.0,0.012,26218.0,28446.0,0.085,2784.0,4160.0,0.4943
3322B - SANITARY NAPKINS NON WINGS 10-19S,3322 - SANITARY NAPKINS NON WINGS,SANITARY ADULT,1.09,1.07,-0.0183,372.0,330.33,-0.112,1.12,1.12,0.0,18186.0,17523.0,-0.0365,20368.0,19626.0,-0.0364,666.0,881.0,0.3228
3322C - SANITARY NAPKINS NON WINGS 20-30S,3322 - SANITARY NAPKINS NON WINGS,SANITARY ADULT,1.07,1.1,0.028,468.0,471.0,0.0064,1.11,1.2,0.0811,21186.0,21387.0,0.0095,23516.0,25664.0,0.0913,840.0,1181.0,0.406
3323A - PANTYLINERS,3323 - PANTYLINERS,SANITARY ADULT,1.13,1.15,0.0177,1327.0,1417.67,0.0683,1.2,1.33,0.1083,18064.0,18062.0,-0.0001,21677.0,24022.0,0.1082,2208.0,3206.0,0.452
3324A - ADULT DIAPERS TAPED,3324 - ADULT DIAPERS,SANITARY ADULT,1.49,1.48,-0.0067,399.0,373.33,-0.0643,2.03,2.03,0.0,73033.0,72593.0,-0.006,148257.0,147364.0,-0.006,394.0,551.0,0.3985
3324B - ADULT DIAPERS PANTS,3324 - ADULT DIAPERS,SANITARY ADULT,1.4,1.51,0.0786,473.0,468.0,-0.0106,1.87,2.03,0.0856,103068.0,113519.0,0.1014,192737.0,230444.0,0.1956,505.0,692.0,0.3703
3325A - SANITARY NAPKINS NIGHT WINGS 5-9S,3325 - SANITARY NAPKINS NIGHT,SANITARY ADULT,1.46,1.47,0.0068,1262.5,1307.0,0.0352,1.2,1.32,0.1,30027.0,29946.0,-0.0027,36032.0,39529.0,0.0971,2097.0,2967.0,0.4149
3325B - SANITARY NAPKINS NIGHT WINGS 10-20S,3325 - SANITARY NAPKINS NIGHT,SANITARY ADULT,1.2,1.2,0.0,3920.0,3893.67,-0.0067,1.18,1.29,0.0932,25167.0,25223.0,0.0022,29697.0,32538.0,0.0957,6636.0,9048.0,0.3635
4261A - CLOTHING ACCESSORIES,4261 - CLOTHING ACCESSORIES,SANITARY ADULT,1.29,1.31,0.0155,3.5,4.33,0.2371,1.0,1.0,0.0,28729.0,25377.0,-0.1167,28729.0,25377.0,-0.1167,7.0,13.0,0.8571
5512A - LADIES PANTIES,5512 - LADIES PANTY,SANITARY ADULT,1.14,1.08,-0.0526,61.5,49.33,-0.1979,1.08,1.04,-0.037,39366.0,37422.0,-0.0494,42515.0,38919.0,-0.0846,114.0,142.0,0.2456
5516A - MENS T-SHIRT UNDERWEAR,5516 - MEN UNDERWEAR,SANITARY ADULT,1.28,1.15,-0.1016,14.5,11.33,-0.2186,1.04,1.1,0.0577,48700.0,45724.0,-0.0611,50648.0,50296.0,-0.0069,28.0,31.0,0.1071
5516B - MENS SINGLET UNDERWEAR,5516 - MEN UNDERWEAR,SANITARY ADULT,1.18,1.06,-0.1017,5.5,6.0,0.0909,1.0,1.0,0.0,39691.0,37606.0,-0.0525,39691.0,37606.0,-0.0525,11.0,18.0,0.6364
5516C - MENS PANTS UNDERWEAR,5516 - MEN UNDERWEAR,SANITARY ADULT,1.16,1.12,-0.0345,38.5,37.0,-0.039,1.0,1.04,0.04,57618.0,59634.0,0.035,57618.0,62019.0,0.0764,77.0,107.0,0.3896
5721B - TOWEL,5721 - TOWEL,SANITARY ADULT,1.13,1.04,-0.0796,30.5,38.0,0.2459,1.02,1.03,0.0098,44807.0,39998.0,-0.1073,45703.0,41198.0,-0.0986,60.0,111.0,0.85
2211A - PEANUTS 10-49G,2211 - PEANUTS,SNACK,1.23,1.28,0.0407,62.5,12.0,-0.808,1.18,1.0,-0.1525,12963.0,15211.0,0.1734,15296.0,15211.0,-0.0056,106.0,36.0,-0.6604
2211B - PEANUTS 50-95G,2211 - PEANUTS,SNACK,1.15,1.13,-0.0174,329.0,324.67,-0.0132,1.15,1.17,0.0174,14658.0,14982.0,0.0221,16857.0,17529.0,0.0399,572.0,829.0,0.4493
2211C - PEANUTS 100-190G,2211 - PEANUTS,SNACK,1.22,1.29,0.0574,1327.0,1340.0,0.0098,1.22,1.25,0.0246,15994.0,16723.0,0.0456,19513.0,20904.0,0.0713,2168.0,3217.0,0.4839
2211D - PEANUTS 200-250G,2211 - PEANUTS,SNACK,1.1,1.06,-0.0364,71.0,68.67,-0.0328,1.13,1.18,0.0442,24415.0,23654.0,-0.0312,27589.0,27912.0,0.0117,126.0,174.0,0.381
2211E - PEANUTS 350-500G,2211 - PEANUTS,SNACK,1.09,1.15,0.055,64.5,62.0,-0.0388,1.13,1.09,-0.0354,42502.0,44999.0,0.0588,48027.0,49049.0,0.0213,114.0,171.0,0.5
2212A - POTATOES 10-50G,2212 - POTATOES,SNACK,1.62,1.56,-0.037,846.0,559.0,-0.3392,1.16,1.18,0.0172,11959.0,11448.0,-0.0427,13872.0,13509.0,-0.0262,1460.0,1422.0,-0.026
2212B - POTATOES 54-85G,2212 - POTATOES,SNACK,1.33,1.34,0.0075,3397.0,3551.67,0.0455,1.27,1.35,0.063,15820.0,15907.0,0.0055,20091.0,21474.0,0.0688,5332.0,7913.0,0.4841
2212C - POTATOES 100-200G,2212 - POTATOES,SNACK,1.16,1.15,-0.0086,1422.5,1406.67,-0.0111,1.2,1.26,0.05,19375.0,19131.0,-0.0126,23250.0,24105.0,0.0368,2367.0,3343.0,0.4123
2212D - POTATOES CAN,2212 - POTATOES,SNACK,1.35,1.32,-0.0222,1305.5,986.33,-0.2445,1.21,1.26,0.0413,29879.0,28040.0,-0.0615,36154.0,35330.0,-0.0228,2149.0,2353.0,0.0949
2213B - EXTRUDED & PELLET 20-49G,2213 - EXTRUDED & PELLET,SNACK,1.48,1.77,0.1959,1895.0,1173.0,-0.381,1.21,1.27,0.0496,6107.0,8295.0,0.3583,7389.0,10535.0,0.4258,3129.0,2768.0,-0.1154
2213C - EXTRUDED & PELLET 50-95G,2213 - EXTRUDED & PELLET,SNACK,1.61,1.54,-0.0435,7297.5,7210.33,-0.0119,1.4,1.51,0.0786,13268.0,12611.0,-0.0495,18575.0,19043.0,0.0252,10429.0,14308.0,0.3719
2213D - EXTRUDED & PELLET >100G,2213 - EXTRUDED & PELLET,SNACK,1.22,1.2,-0.0164,2664.5,2380.0,-0.1068,1.24,1.28,0.0323,17196.0,16945.0,-0.0146,21323.0,21690.0,0.0172,4293.0,5596.0,0.3035
2214A - TRADITIONAL CHIPS,2214 - TRADITIONAL SNACK,SNACK,1.08,1.09,0.0093,110.5,154.67,0.3997,1.2,1.21,0.0083,17299.0,17049.0,-0.0145,20759.0,20629.0,-0.0063,184.0,384.0,1.087
2214B - TRADITIONAL CAKE,2214 - TRADITIONAL SNACK,SNACK,1.14,1.13,-0.0088,134.5,101.33,-0.2466,1.13,1.08,-0.0442,18570.0,18572.0,0.0001,20984.0,20058.0,-0.0441,239.0,282.0,0.1799
2214C - TRADITIONAL CRACKERS,2214 - TRADITIONAL SNACK,SNACK,1.14,1.16,0.0175,415.5,384.33,-0.075,1.2,1.27,0.0583,12943.0,12882.0,-0.0047,15532.0,16360.0,0.0533,695.0,908.0,0.3065
2214D - TRADITIONAL CRISPY SNACK,2214 - TRADITIONAL SNACK,SNACK,1.16,1.15,-0.0086,1001.0,986.0,-0.015,1.23,1.32,0.0732,16767.0,16538.0,-0.0137,20623.0,21830.0,0.0585,1633.0,2245.0,0.3748
2214E - TRADITIONAL FRUIT & VEGE SNACK,2214 - TRADITIONAL SNACK,SNACK,1.07,1.09,0.0187,142.5,124.0,-0.1298,1.14,1.14,0.0,17633.0,17205.0,-0.0243,20102.0,19614.0,-0.0243,250.0,326.0,0.304
2214F - TRADITIONAL NUTS,2214 - TRADITIONAL SNACK,SNACK,1.15,1.18,0.0261,483.5,574.67,0.1886,1.21,1.31,0.0826,19220.0,19904.0,0.0356,23256.0,26074.0,0.1212,801.0,1321.0,0.6492
2214G - TRADITIONAL STICK,2214 - TRADITIONAL SNACK,SNACK,1.23,1.14,-0.0732,97.5,85.33,-0.1248,1.22,1.24,0.0164,15158.0,14181.0,-0.0645,18493.0,17584.0,-0.0492,160.0,206.0,0.2875
2214H - TRADITIONAL SWEET TOFFEE,2214 - TRADITIONAL SNACK,SNACK,1.0,,,0.5,,,1.0,,,16200.0,,,16200.0,,,1.0,,
2215A - CASSAVA 40-80G,2215 - CASSAVA,SNACK,1.27,1.35,0.063,1118.0,1141.33,0.0209,1.19,1.24,0.042,10606.0,11311.0,0.0665,12621.0,14026.0,0.1113,1886.0,2753.0,0.4597
2215B - CASSAVA 100-190G,2215 - CASSAVA,SNACK,1.19,1.18,-0.0084,1019.5,990.33,-0.0286,1.22,1.27,0.041,18212.0,17997.0,-0.0118,22219.0,22856.0,0.0287,1670.0,2344.0,0.4036
2216A - SEAWEED 3-10G,2216 - SEAWEED,SNACK,1.41,1.74,0.234,1622.5,2065.67,0.2731,1.3,1.42,0.0923,16424.0,20195.0,0.2296,21351.0,28677.0,0.3431,2501.0,4364.0,0.7449
2216B - SEAWEED 11-40G,2216 - SEAWEED,SNACK,1.1,1.32,0.2,48.0,48.67,0.014,1.08,1.16,0.0741,28903.0,41486.0,0.4354,31215.0,48124.0,0.5417,89.0,126.0,0.4157
2217A - CORN 35-95G,2217 - CORN,SNACK,1.21,1.21,0.0,829.5,760.33,-0.0834,1.15,1.21,0.0522,11168.0,11237.0,0.0062,12843.0,13597.0,0.0587,1445.0,1884.0,0.3038
2217B - CORN 100-200G,2217 - CORN,SNACK,1.69,1.24,-0.2663,2386.0,1871.0,-0.2158,1.21,1.24,0.0248,20742.0,15905.0,-0.2332,25098.0,19722.0,-0.2142,3959.0,4523.0,0.1425
6228A - PROCESSED MEAT PACK,6228 - PROCESSED MEAT,SNACK,1.53,1.58,0.0327,504.0,503.33,-0.0013,1.2,1.27,0.0583,14684.0,14452.0,-0.0158,17621.0,18354.0,0.0416,842.0,1192.0,0.4157
1511A - RICE BAG 1-3KG,1511 - RICE,STAPLE NEED,1.06,1.09,0.0283,118.5,30.0,-0.7468,1.35,1.17,-0.1333,41684.0,46476.0,0.115,56273.0,54377.0,-0.0337,175.0,77.0,-0.56
1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,1.3,1.25,-0.0385,1120.0,401.33,-0.6417,1.79,1.43,-0.2011,98118.0,95862.0,-0.023,175631.0,137083.0,-0.2195,1252.0,840.0,-0.3291
