SECTION,CATEGORY,SUBCATEGORY,BRAND,SEGMENT_VALUE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_BEFORE,SPB_AFTER,SPB_BEFORE,SPT_AFTER,SPT_BEFORE,BUYER_COUNT_GROWTH,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_GROWTH,SPT_GROWTH,SPB_GROWTH,SEGMENT_TYPE,VERSI
MILK & DIAPERS,2119 - GROWING UP MILK SUPER PREMIUM,2119C - GROWING UP MILK SUPER PREMIUM CAN 700-1000G,NUTRILON,OTHERS,2.0,2.0,0.33,1.5,1.0,1.0,1.0,3.0,405400.0,1215000.0,405400.0,405000.0,0.0,0.0,-0.78,-0.6667,0.001,-0.6663,Isi Kemasan,V2
MILK & DIAPERS,2119 - GROWING UP MILK SUPER PREMIUM,2119C - GROWING UP MILK SUPER PREMIUM CAN 700-1000G,NUTRILON,SINGLE PACK,1.12,1.33,33.33,36.5,31.0,27.0,3.23,2.7,777858.0,772556.0,240823.0,286132.0,0.1481,-0.1579,-0.0868,0.1963,-0.1583,0.0069,Isi Kemasan,V2
MILK & DIAPERS,2119 - GROWING UP MILK SUPER PREMIUM,2119C - GROWING UP MILK SUPER PREMIUM CAN 700-1000G,PEDIASURE,SINGLE PACK,1.07,1.06,20.33,16.5,27.0,20.0,2.26,1.65,901087.0,653511.0,398711.0,396067.0,0.35,0.0094,0.2321,0.3697,0.0067,0.3788,Isi Kemasan,V2
MILK & DIAPERS,2119 - GROWING UP MILK SUPER PREMIUM,2119C - GROWING UP MILK SUPER PREMIUM CAN 700-1000G,S-26,OTHERS,1.0,,0.33,,1.0,,1.0,,303900.0,,303900.0,,,,,,,,Isi Kemasan,V2
MILK & DIAPERS,2119 - GROWING UP MILK SUPER PREMIUM,2119C - GROWING UP MILK SUPER PREMIUM CAN 700-1000G,S-26,SINGLE PACK,1.11,1.0,6.33,6.5,10.0,12.0,1.9,1.08,732701.0,377145.0,385632.0,349208.0,-0.1667,0.11,-0.0262,0.7593,0.1043,0.9428,Isi Kemasan,V2
MILK & DIAPERS,2119 - GROWING UP MILK SUPER PREMIUM,2119D - GROWING UP MILK SUPER PREMIUM >1000G,ENFAGROW,OTHERS,1.0,,0.33,,1.0,,1.0,,1842900.0,,1842900.0,,,,,,,,Isi Kemasan,V2
MILK & DIAPERS,2119 - GROWING UP MILK SUPER PREMIUM,2119D - GROWING UP MILK SUPER PREMIUM >1000G,NUTRILON,OTHERS,1.25,1.4,1.33,2.5,2.0,3.0,2.0,1.67,1125350.0,1022174.0,562675.0,612080.0,-0.3333,-0.1071,-0.468,0.1976,-0.0807,0.1009,Isi Kemasan,V2
MILK & DIAPERS,2119 - GROWING UP MILK SUPER PREMIUM,2119D - GROWING UP MILK SUPER PREMIUM >1000G,S-26,OTHERS,1.83,1.14,4.0,3.5,5.0,5.0,2.4,1.4,1602199.0,591599.0,667583.0,422571.0,0.0,0.6053,0.1429,0.7143,0.5798,1.7083,Isi Kemasan,V2
MILK & DIAPERS,2121 - BABY CEREAL,2121A - BABY CEREAL BOX 100G,CERELAC,SINGLE PACK,,1.0,,0.5,,1.0,,1.0,,23900.0,,23900.0,,,,,,,Isi Kemasan,V2
MILK & DIAPERS,2121 - BABY CEREAL,2121A - BABY CEREAL BOX 100G,PROMINA,FRESH PACK,1.25,1.25,54.33,60.5,104.0,83.0,1.57,1.46,39184.0,36338.0,24958.0,24889.0,0.253,0.0,-0.102,0.0753,0.0028,0.0783,Isi Kemasan,V2
MILK & DIAPERS,2121 - BABY CEREAL,2121A - BABY CEREAL BOX 100G,PROMINA,OTHERS,1.64,2.36,4.67,5.5,5.0,4.0,2.8,2.75,94959.0,139601.0,33914.0,50764.0,0.25,-0.3051,-0.1509,0.0182,-0.3319,-0.3198,Isi Kemasan,V2
MILK & DIAPERS,2121 - BABY CEREAL,2121A - BABY CEREAL BOX 100G,SUN,OTHERS,1.0,,0.33,,1.0,,1.0,,16000.0,,16000.0,,,,,,,,Isi Kemasan,V2
MILK & DIAPERS,2121 - BABY CEREAL,2121B - BABY CEREAL BOX 120G,CERELAC,OTHERS,1.0,,0.33,,1.0,,1.0,,18000.0,,18000.0,,,,,,,,Isi Kemasan,V2
MILK & DIAPERS,2121 - BABY CEREAL,2121B - BABY CEREAL BOX 120G,CERELAC,SINGLE PACK,1.45,1.44,58.0,66.0,116.0,91.0,1.5,1.45,32397.0,30054.0,21598.0,20727.0,0.2747,0.0069,-0.1212,0.0345,0.042,0.078,Isi Kemasan,V2
MILK & DIAPERS,2121 - BABY CEREAL,2121B - BABY CEREAL BOX 120G,MILNA,OTHERS,1.25,1.33,1.33,1.5,2.0,3.0,2.0,1.0,89250.0,47600.0,44625.0,47600.0,-0.3333,-0.0602,-0.1133,1.0,-0.0625,0.875,Isi Kemasan,V2
MILK & DIAPERS,2121 - BABY CEREAL,2121B - BABY CEREAL BOX 120G,MILNA,SINGLE PACK,1.25,1.18,20.0,22.5,41.0,37.0,1.46,1.22,38315.0,29256.0,26243.0,23980.0,0.1081,0.0593,-0.1111,0.1967,0.0944,0.3096,Isi Kemasan,V2
MILK & DIAPERS,2121 - BABY CEREAL,2121B - BABY CEREAL BOX 120G,PROMINA,OTHERS,1.3,1.5,3.33,4.0,10.0,8.0,1.0,1.0,18680.0,21538.0,18680.0,21538.0,0.25,-0.1333,-0.1675,0.0,-0.1327,-0.1327,Isi Kemasan,V2
MILK & DIAPERS,2121 - BABY CEREAL,2121B - BABY CEREAL BOX 120G,PROMINA,SINGLE PACK,1.12,1.07,27.33,27.0,60.0,36.0,1.37,1.5,28058.0,29391.0,20480.0,19594.0,0.6667,0.0467,0.0122,-0.0867,0.0452,-0.0454,Isi Kemasan,V2
MILK & DIAPERS,2121 - BABY CEREAL,2121B - BABY CEREAL BOX 120G,SUN,OTHERS,2.57,8.0,4.67,2.5,8.0,2.0,1.75,2.5,46275.0,200000.0,26443.0,80000.0,3.0,-0.6788,0.868,-0.3,-0.6695,-0.7686,Isi Kemasan,V2
MILK & DIAPERS,2121 - BABY CEREAL,2121B - BABY CEREAL BOX 120G,SUN,SINGLE PACK,1.11,1.16,23.67,21.5,54.0,34.0,1.31,1.26,16416.0,16442.0,12531.0,13049.0,0.5882,-0.0431,0.1009,0.0397,-0.0397,-0.0016,Isi Kemasan,V2
MILK & DIAPERS,2121 - BABY CEREAL,2121C - BABY CEREAL BAG,GROUU,OTHERS,3.23,2.0,4.33,0.5,4.0,1.0,3.25,1.0,346050.0,62600.0,106477.0,62600.0,3.0,0.615,7.66,2.25,0.7009,4.528,Isi Kemasan,V2
MILK & DIAPERS,2121 - BABY CEREAL,2121C - BABY CEREAL BAG,SUN,SINGLE PACK,1.67,1.55,65.33,50.5,124.0,77.0,1.58,1.31,22567.0,17485.0,14283.0,13347.0,0.6104,0.0774,0.2937,0.2061,0.0701,0.2906,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122A - BABY BISCUIT,ALAMII,OTHERS,1.44,3.5,3.0,1.0,5.0,2.0,1.8,1.0,41600.0,57750.0,23111.0,57750.0,1.5,-0.5886,2.0,0.8,-0.5998,-0.2797,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122A - BABY BISCUIT,MILNA,OTHERS,1.36,1.0,3.67,3.0,10.0,6.0,1.1,1.0,17400.0,11650.0,15818.0,11650.0,0.6667,0.36,0.2233,0.1,0.3578,0.4936,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122A - BABY BISCUIT,MILNA,SINGLE PACK,1.04,1.19,30.33,28.5,74.0,51.0,1.23,1.12,24670.0,25434.0,20057.0,22709.0,0.451,-0.1261,0.0642,0.0982,-0.1168,-0.03,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122A - BABY BISCUIT,MONDE,OTHERS,10.0,1.0,1.33,0.5,4.0,1.0,1.0,1.0,174500.0,8900.0,174500.0,8900.0,3.0,9.0,1.66,0.0,18.6067,18.6067,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122A - BABY BISCUIT,PROMINA,SINGLE PACK,1.06,1.04,34.67,24.5,84.0,38.0,1.24,1.29,24455.0,25120.0,19722.0,19473.0,1.2105,0.0192,0.4151,-0.0388,0.0128,-0.0265,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122A - BABY BISCUIT,SUN,OTHERS,1.33,2.0,3.0,1.5,8.0,3.0,1.12,1.0,11909.0,16000.0,10633.0,16000.0,1.6667,-0.335,1.0,0.12,-0.3354,-0.2557,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122A - BABY BISCUIT,SUN,SINGLE PACK,1.23,1.15,58.33,58.5,129.0,91.0,1.36,1.29,19603.0,16666.0,14414.0,12919.0,0.4176,0.0696,-0.0029,0.0543,0.1157,0.1762,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122B - BABY SNACK,ABE FOOD,OTHERS,1.5,,0.67,,1.0,,2.0,,62700.0,,31350.0,,,,,,,,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122B - BABY SNACK,ALAMII,OTHERS,1.5,1.33,0.67,1.5,2.0,3.0,1.0,1.0,15750.0,22500.0,15750.0,22500.0,-0.3333,0.1278,-0.5533,0.0,-0.3,-0.3,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122B - BABY SNACK,ALAMII,SINGLE PACK,1.31,1.37,73.33,101.5,145.0,150.0,1.52,1.35,19986.0,18444.0,13149.0,13662.0,-0.0333,-0.0438,-0.2775,0.1259,-0.0375,0.0836,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122B - BABY SNACK,BUMBU BUNDA,OTHERS,2.0,2.0,1.0,0.5,2.0,1.0,1.5,1.0,121200.0,67100.0,80800.0,67100.0,1.0,0.0,1.0,0.5,0.2042,0.8063,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122B - BABY SNACK,GRANDVILLE,OTHERS,1.0,1.5,1.33,1.0,3.0,2.0,1.33,1.0,53532.0,50000.0,40250.0,50000.0,0.5,-0.3333,0.33,0.33,-0.195,0.0706,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122B - BABY SNACK,GROUU,OTHERS,1.38,1.12,4.33,4.0,10.0,7.0,1.3,1.14,47750.0,38176.0,36731.0,33488.0,0.4286,0.2321,0.0825,0.1404,0.0968,0.2508,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122B - BABY SNACK,LITTLE JOY,OTHERS,1.43,2.5,2.33,1.0,7.0,2.0,1.0,1.0,58571.0,110150.0,58571.0,110150.0,2.5,-0.428,1.33,0.0,-0.4683,-0.4683,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122B - BABY SNACK,MILNA,OTHERS,1.4,1.0,5.0,4.0,11.0,8.0,1.36,1.0,29648.0,16000.0,21800.0,16000.0,0.375,0.4,0.25,0.36,0.3625,0.853,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122B - BABY SNACK,MILNA,SINGLE PACK,1.9,1.41,125.67,129.5,270.0,193.0,1.4,1.34,24678.0,16845.0,17627.0,12571.0,0.399,0.3475,-0.0296,0.0448,0.4022,0.465,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122B - BABY SNACK,NELLY'S,OTHERS,2.0,,0.33,,1.0,,1.0,,38000.0,,38000.0,,,,,,,,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122B - BABY SNACK,OMO,OTHERS,1.5,2.5,0.67,1.0,2.0,2.0,1.0,1.0,9300.0,15500.0,9300.0,15500.0,0.0,-0.4,-0.33,0.0,-0.4,-0.4,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122B - BABY SNACK,POIPOI,OTHERS,2.0,2.0,0.33,0.5,1.0,1.0,1.0,1.0,41200.0,40800.0,41200.0,40800.0,0.0,0.0,-0.34,0.0,0.0098,0.0098,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122B - BABY SNACK,PROMINA,OTHERS,1.5,1.33,10.0,10.5,24.0,18.0,1.25,1.17,22250.0,18442.0,17800.0,15762.0,0.3333,0.1278,-0.0476,0.0684,0.1293,0.2065,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122B - BABY SNACK,PROMINA,SINGLE PACK,1.89,2.02,494.33,569.5,844.0,711.0,1.76,1.6,32189.0,31093.0,18289.0,19433.0,0.1871,-0.0644,-0.132,0.1,-0.0589,0.0352,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122B - BABY SNACK,PUREATS,OTHERS,1.0,1.0,0.33,0.5,1.0,1.0,1.0,1.0,34500.0,34700.0,34500.0,34700.0,0.0,0.0,-0.34,0.0,-0.0058,-0.0058,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122B - BABY SNACK,YUMMY BITES,OTHERS,1.25,1.18,5.33,5.5,12.0,11.0,1.33,1.0,31554.0,24118.0,23725.0,24118.0,0.0909,0.0593,-0.0309,0.33,-0.0163,0.3083,Isi Kemasan,V2
MILK & DIAPERS,2122 - BABY BISCUIT & SNACK,2122B - BABY SNACK,YUMMY BITES,SINGLE PACK,1.04,1.12,28.33,37.5,67.0,64.0,1.27,1.17,24643.0,24603.0,19404.0,21028.0,0.0469,-0.0714,-0.2445,0.0855,-0.0772,0.0016,Isi Kemasan,V2
MILK & DIAPERS,2131 - PREGNANT MILK,2131A - PREGNANT MILK 150-250G,PRENAGEN,SINGLE PACK,1.05,1.03,29.0,30.0,69.0,48.0,1.26,1.25,61960.0,59584.0,49175.0,47667.0,0.4375,0.0194,-0.0333,0.008,0.0316,0.0399,Isi Kemasan,V2
MILK & DIAPERS,2131 - PREGNANT MILK,2131B - PREGNANT MILK 300-400G,ANMUM,SINGLE PACK,1.03,1.05,13.0,10.0,30.0,14.0,1.3,1.43,123334.0,138960.0,94872.0,97175.0,1.1429,-0.019,0.3,-0.0909,-0.0237,-0.1124,Isi Kemasan,V2
MILK & DIAPERS,2131 - PREGNANT MILK,2131B - PREGNANT MILK 300-400G,PRENAGEN,SINGLE PACK,1.03,1.18,12.0,14.0,31.0,21.0,1.16,1.33,102383.0,134491.0,88261.0,101121.0,0.4762,-0.1271,-0.1429,-0.1278,-0.1272,-0.2387,Isi Kemasan,V2
MILK & DIAPERS,3431 - REGULAR DIAPERS,3431A - REGULAR DIAPERS SIZE-S,MAKUKU,SINGLE PACK,1.25,1.29,17.0,10.5,33.0,14.0,1.55,1.5,110676.0,109736.0,71404.0,73157.0,1.3571,-0.031,0.619,0.0333,-0.024,0.0086,Isi Kemasan,V2
MILK & DIAPERS,3431 - REGULAR DIAPERS,3431A - REGULAR DIAPERS SIZE-S,MAMY POKO,OTHERS,1.25,1.0,1.33,0.5,2.0,1.0,2.0,1.0,282500.0,113000.0,141250.0,113000.0,1.0,0.25,1.66,1.0,0.25,1.5,Isi Kemasan,V2
MILK & DIAPERS,3431 - REGULAR DIAPERS,3431A - REGULAR DIAPERS SIZE-S,MAMY POKO,SINGLE PACK,1.02,1.01,34.0,41.0,71.0,58.0,1.44,1.41,94415.0,91854.0,65566.0,65145.0,0.2241,0.0099,-0.1707,0.0213,0.0065,0.0279,Isi Kemasan,V2
MILK & DIAPERS,3431 - REGULAR DIAPERS,3431A - REGULAR DIAPERS SIZE-S,SWEETY,SINGLE PACK,1.16,1.21,51.33,45.5,93.0,63.0,1.66,1.44,106325.0,92334.0,64051.0,64121.0,0.4762,-0.0413,0.1281,0.1528,-0.0011,0.1515,Isi Kemasan,V2
MILK & DIAPERS,3431 - REGULAR DIAPERS,3431B - REGULAR DIAPERS SIZE-M,MAMY POKO,SINGLE PACK,1.12,1.27,5.33,7.5,10.0,11.0,1.6,1.36,74810.0,78898.0,46756.0,58013.0,-0.0909,-0.1181,-0.2893,0.1765,-0.194,-0.0518,Isi Kemasan,V2
MILK & DIAPERS,3431 - REGULAR DIAPERS,3431B - REGULAR DIAPERS SIZE-M,SWEETY,SINGLE PACK,1.0,,1.33,,2.0,,2.0,,147400.0,,73700.0,,,,,,,,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432A - PANTS DIAPERS SIZE-S 18-22S,MAMY POKO,SINGLE PACK,,1.0,,0.5,,1.0,,1.0,,43500.0,,43500.0,,,,,,,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432A - PANTS DIAPERS SIZE-S 18-22S,MERRIES,SINGLE PACK,1.22,1.11,3.0,9.0,8.0,13.0,1.12,1.38,99307.0,111841.0,88667.0,81044.0,-0.3846,0.0991,-0.6667,-0.1884,0.0941,-0.1121,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432B - PANTS DIAPERS SIZE-S 24-38S,BABY HAPPY,SINGLE PACK,1.02,1.0,30.67,25.5,47.0,32.0,1.96,1.59,113745.0,90371.0,58033.0,56837.0,0.4688,0.02,0.2027,0.2327,0.021,0.2586,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432B - PANTS DIAPERS SIZE-S 24-38S,FITTI,SINGLE PACK,1.12,1.07,5.33,7.5,10.0,11.0,1.6,1.36,100621.0,81093.0,62888.0,59627.0,-0.0909,0.0467,-0.2893,0.1765,0.0547,0.2408,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432B - PANTS DIAPERS SIZE-S 24-38S,SWEETY,SINGLE PACK,1.17,1.13,51.67,63.5,101.0,83.0,1.53,1.53,113460.0,109675.0,74157.0,71683.0,0.2169,0.0354,-0.1863,0.0,0.0345,0.0345,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432C - PANTS DIAPERS SIZE-M 18-22S,MAMY POKO,SINGLE PACK,1.0,1.0,2.67,11.5,7.0,11.0,1.14,2.09,50160.0,91960.0,44000.0,44000.0,-0.3636,0.0,-0.7678,-0.4545,0.0,-0.4545,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432C - PANTS DIAPERS SIZE-M 18-22S,MERRIES,SINGLE PACK,,1.0,,0.5,,1.0,,1.0,,48900.0,,48900.0,,,,,,,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432D - PANTS DIAPERS SIZE-M 24-38S,BABY HAPPY,SINGLE PACK,1.07,1.14,83.67,102.0,117.0,105.0,2.15,1.94,136435.0,130209.0,63458.0,67118.0,0.1143,-0.0614,-0.1797,0.1082,-0.0545,0.0478,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432D - PANTS DIAPERS SIZE-M 24-38S,FITTI,SINGLE PACK,1.19,1.08,10.33,6.0,14.0,10.0,2.21,1.2,147449.0,72670.0,66719.0,60558.0,0.4,0.1019,0.7217,0.8417,0.1017,1.029,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432D - PANTS DIAPERS SIZE-M 24-38S,HAPPY NAPPY,SINGLE PACK,1.13,1.08,44.67,37.5,61.0,37.0,2.2,2.03,111791.0,99541.0,50814.0,49035.0,0.6486,0.0463,0.1912,0.0837,0.0363,0.1231,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432D - PANTS DIAPERS SIZE-M 24-38S,MAKUKU,SINGLE PACK,1.02,1.09,19.67,22.5,31.0,28.0,1.9,1.61,112845.0,102382.0,59392.0,63591.0,0.1071,-0.0642,-0.1258,0.1801,-0.066,0.1022,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432D - PANTS DIAPERS SIZE-M 24-38S,MAMY POKO,SINGLE PACK,1.11,1.22,74.33,67.0,120.0,83.0,1.86,1.61,143780.0,138526.0,77301.0,86041.0,0.4458,-0.0902,0.1094,0.1553,-0.1016,0.0379,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432D - PANTS DIAPERS SIZE-M 24-38S,MERRIES,SINGLE PACK,1.15,1.13,26.33,38.0,47.0,45.0,1.68,1.69,148673.0,148429.0,88496.0,87828.0,0.0444,0.0177,-0.3071,-0.0059,0.0076,0.0016,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432D - PANTS DIAPERS SIZE-M 24-38S,MIU,SINGLE PACK,,1.0,,3.5,,7.0,,1.0,,59500.0,,59500.0,,,,,,,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432D - PANTS DIAPERS SIZE-M 24-38S,POKANA,SINGLE PACK,1.0,1.0,0.67,3.5,2.0,4.0,1.0,1.75,57900.0,101325.0,57900.0,57900.0,-0.5,0.0,-0.8086,-0.4286,0.0,-0.4286,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432D - PANTS DIAPERS SIZE-M 24-38S,SWEETY,OTHERS,1.0,1.0,3.67,3.0,3.0,4.0,3.67,1.5,360027.0,147150.0,98100.0,98100.0,-0.25,0.0,0.2233,1.4467,0.0,1.4467,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432D - PANTS DIAPERS SIZE-M 24-38S,SWEETY,SINGLE PACK,1.15,1.21,99.67,83.5,171.0,115.0,1.75,1.45,115661.0,100296.0,66092.0,69170.0,0.487,-0.0496,0.1937,0.2069,-0.0445,0.1532,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432E - PANTS DIAPERS SIZE-L 18-22S,BABY HAPPY,SINGLE PACK,1.0,1.0,14.33,21.0,31.0,31.0,1.39,1.35,55461.0,53881.0,39900.0,39912.0,0.0,0.0,-0.3176,0.0296,-0.0003,0.0293,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432E - PANTS DIAPERS SIZE-L 18-22S,MAMY POKO,SINGLE PACK,1.0,1.0,8.67,5.0,16.0,9.0,1.62,1.11,79218.0,54279.0,48900.0,48900.0,0.7778,0.0,0.734,0.4595,0.0,0.4595,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432E - PANTS DIAPERS SIZE-L 18-22S,MERRIES,SINGLE PACK,1.12,1.24,11.0,8.5,19.0,15.0,1.74,1.13,105233.0,75285.0,60479.0,66624.0,0.2667,-0.0968,0.2941,0.5398,-0.0922,0.3978,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432E - PANTS DIAPERS SIZE-L 18-22S,POKANA,SINGLE PACK,1.0,1.0,0.67,1.5,2.0,3.0,1.0,1.0,57900.0,57900.0,57900.0,57900.0,-0.3333,0.0,-0.5533,0.0,0.0,0.0,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432F - PANTS DIAPERS SIZE-L 24-32S,BABY HAPPY,SINGLE PACK,1.09,1.04,127.67,108.5,178.0,134.0,2.15,1.62,138853.0,98880.0,64583.0,61037.0,0.3284,0.0481,0.1767,0.3272,0.0581,0.4043,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432F - PANTS DIAPERS SIZE-L 24-32S,FITTI,SINGLE PACK,1.13,1.0,7.67,5.5,18.0,6.0,1.28,1.83,80884.0,102297.0,63191.0,55900.0,2.0,0.13,0.3945,-0.3005,0.1304,-0.2093,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432F - PANTS DIAPERS SIZE-L 24-32S,HAPPY NAPPY,SINGLE PACK,1.12,1.05,34.33,29.5,59.0,39.0,1.75,1.51,88067.0,72039.0,50324.0,47708.0,0.5128,0.0667,0.1637,0.1589,0.0548,0.2225,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432F - PANTS DIAPERS SIZE-L 24-32S,MAKUKU,SINGLE PACK,1.07,1.11,69.33,108.0,108.0,111.0,1.93,1.95,117915.0,120840.0,61096.0,61969.0,-0.027,-0.036,-0.3581,-0.0103,-0.0141,-0.0242,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432F - PANTS DIAPERS SIZE-L 24-32S,MAMY POKO,SINGLE PACK,1.21,1.3,116.67,112.5,167.0,121.0,2.1,1.86,178792.0,171092.0,85139.0,91985.0,0.3802,-0.0692,0.0371,0.129,-0.0744,0.045,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432F - PANTS DIAPERS SIZE-L 24-32S,MERRIES,SINGLE PACK,1.15,1.22,47.67,52.5,72.0,58.0,1.99,1.81,174780.0,171273.0,87829.0,94626.0,0.2414,-0.0574,-0.092,0.0994,-0.0718,0.0205,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432F - PANTS DIAPERS SIZE-L 24-32S,MIU,SINGLE PACK,1.5,1.0,0.67,6.5,2.0,9.0,1.0,1.44,89250.0,85680.0,89250.0,59500.0,-0.7778,0.5,-0.8969,-0.3056,0.5,0.0417,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432F - PANTS DIAPERS SIZE-L 24-32S,SWEETY,SINGLE PACK,1.19,1.14,93.33,100.5,141.0,113.0,1.99,1.78,135427.0,116862.0,68054.0,65653.0,0.2478,0.0439,-0.0713,0.118,0.0366,0.1589,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432G - PANTS DIAPERS SIZE-XL 16-22S,MAMY POKO,SINGLE PACK,1.3,1.36,57.67,64.0,76.0,54.0,2.28,2.37,189892.0,208828.0,83286.0,88113.0,0.4074,-0.0441,-0.0989,-0.038,-0.0548,-0.0907,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432G - PANTS DIAPERS SIZE-XL 16-22S,MERRIES,SINGLE PACK,1.0,1.0,5.33,5.0,14.0,10.0,1.14,1.0,61538.0,54030.0,53981.0,54030.0,0.4,0.0,0.066,0.14,-0.0009,0.139,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432G - PANTS DIAPERS SIZE-XL 16-22S,POKANA,SINGLE PACK,1.0,1.0,3.33,4.0,5.0,4.0,2.0,2.0,125800.0,125800.0,62900.0,62900.0,0.25,0.0,-0.1675,0.0,0.0,0.0,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432H - PANTS DIAPERS SIZE-XL 24-32S,BABY HAPPY,SINGLE PACK,1.16,1.16,87.67,116.0,139.0,130.0,1.89,1.78,135178.0,128148.0,71523.0,71993.0,0.0692,0.0,-0.2442,0.0618,-0.0065,0.0549,Isi Kemasan,V2
MILK & DIAPERS,3432 - PANTS DIAPERS,3432H - PANTS DIAPERS SIZE-XL 24-32S,FITTI,SINGLE PACK,1.11,1.16,35.33,28.0,48.0,23.0,2.21,2.43,153761.0,176284.0,69575.0,72545.0,1.087,-0.0431,0.2618,-0.0905,-0.0409,-0.1278,Isi Kemasan,V2
